Training for 150000 steps ...
     79/150000: episode: 1, duration: 0.145s, episode steps:  79, steps per second: 544, episode reward: -69.568, mean reward: -0.881 [-100.000, 44.501], mean action: 1.215 [0.000, 3.000],  loss: --, mse: --, mean_q: --, mean_eps: --
  10547/150000: episode: 105, duration: 0.702s, episode steps:  69, steps per second:  98, episode reward: -122.966, mean reward: -1.782 [-100.000, 25.090], mean action: 1.522 [0.000, 3.000],  loss: 8.793187, mse: 137.999283, mean_q: 8.905879, mean_eps: 0.936928
  10631/150000: episode: 106, duration: 0.733s, episode steps:  84, steps per second: 115, episode reward: -105.970, mean reward: -1.262 [-100.000, 10.239], mean action: 1.369 [0.000, 3.000],  loss: 6.164302, mse: 158.884520, mean_q: 8.984489, mean_eps: 0.936469
  10705/150000: episode: 107, duration: 0.656s, episode steps:  74, steps per second: 113, episode reward: -75.999, mean reward: -1.027 [-100.000,  7.684], mean action: 1.486 [0.000, 3.000],  loss: 10.185467, mse: 158.188389, mean_q: 9.265060, mean_eps: 0.935995
  10795/150000: episode: 108, duration: 0.859s, episode steps:  90, steps per second: 105, episode reward: -104.505, mean reward: -1.161 [-100.000,  7.243], mean action: 1.689 [0.000, 3.000],  loss: 9.706006, mse: 142.426478, mean_q: 9.024504, mean_eps: 0.935503
  10889/150000: episode: 109, duration: 0.848s, episode steps:  94, steps per second: 111, episode reward: -209.230, mean reward: -2.226 [-100.000,  5.531], mean action: 1.340 [0.000, 3.000],  loss: 8.801434, mse: 157.159072, mean_q: 9.039134, mean_eps: 0.934951
  10957/150000: episode: 110, duration: 0.563s, episode steps:  68, steps per second: 121, episode reward: -67.952, mean reward: -0.999 [-100.000, 11.302], mean action: 1.485 [0.000, 3.000],  loss: 5.191623, mse: 149.825697, mean_q: 9.072889, mean_eps: 0.934465
  11082/150000: episode: 111, duration: 1.004s, episode steps: 125, steps per second: 125, episode reward: -230.246, mean reward: -1.842 [-100.000, 10.581], mean action: 1.688 [0.000, 3.000],  loss: 7.715035, mse: 166.608271, mean_q: 8.865967, mean_eps: 0.933886
  11158/150000: episode: 112, duration: 0.612s, episode steps:  76, steps per second: 124, episode reward: -217.558, mean reward: -2.863 [-100.000,  6.873], mean action: 1.408 [0.000, 3.000],  loss: 6.701861, mse: 154.521305, mean_q: 9.286510, mean_eps: 0.933283
  11239/150000: episode: 113, duration: 0.688s, episode steps:  81, steps per second: 118, episode reward: -51.660, mean reward: -0.638 [-100.000, 11.619], mean action: 1.580 [0.000, 3.000],  loss: 10.215960, mse: 165.114782, mean_q: 9.127740, mean_eps: 0.932812
  11327/150000: episode: 114, duration: 0.749s, episode steps:  88, steps per second: 117, episode reward: -60.303, mean reward: -0.685 [-100.000, 13.589], mean action: 1.716 [0.000, 3.000],  loss: 8.932478, mse: 166.207159, mean_q: 9.192194, mean_eps: 0.932305
  11437/150000: episode: 115, duration: 0.897s, episode steps: 110, steps per second: 123, episode reward: -149.414, mean reward: -1.358 [-100.000,  8.291], mean action: 1.555 [0.000, 3.000],  loss: 8.566525, mse: 169.876695, mean_q: 9.088644, mean_eps: 0.931711
  11548/150000: episode: 116, duration: 0.964s, episode steps: 111, steps per second: 115, episode reward: 21.408, mean reward:  0.193 [-100.000, 81.734], mean action: 1.477 [0.000, 3.000],  loss: 11.005568, mse: 181.939745, mean_q: 8.799062, mean_eps: 0.931048
  11644/150000: episode: 117, duration: 0.706s, episode steps:  96, steps per second: 136, episode reward: -115.781, mean reward: -1.206 [-100.000, 11.061], mean action: 1.333 [0.000, 3.000],  loss: 5.929471, mse: 180.062910, mean_q: 8.815355, mean_eps: 0.930427
  11730/150000: episode: 118, duration: 0.657s, episode steps:  86, steps per second: 131, episode reward: -157.895, mean reward: -1.836 [-100.000, 27.727], mean action: 1.535 [0.000, 3.000],  loss: 6.775743, mse: 165.410515, mean_q: 8.887305, mean_eps: 0.929881
  11841/150000: episode: 119, duration: 0.931s, episode steps: 111, steps per second: 119, episode reward: -151.232, mean reward: -1.362 [-100.000,  9.320], mean action: 1.613 [0.000, 3.000],  loss: 10.422030, mse: 179.197757, mean_q: 8.798147, mean_eps: 0.929290
  11959/150000: episode: 120, duration: 0.941s, episode steps: 118, steps per second: 125, episode reward: -77.864, mean reward: -0.660 [-100.000, 18.187], mean action: 1.559 [0.000, 3.000],  loss: 7.704348, mse: 175.529654, mean_q: 9.207861, mean_eps: 0.928603
  12053/150000: episode: 121, duration: 0.719s, episode steps:  94, steps per second: 131, episode reward: -85.080, mean reward: -0.905 [-100.000,  8.103], mean action: 1.266 [0.000, 3.000],  loss: 7.792642, mse: 180.724319, mean_q: 8.987390, mean_eps: 0.927967
  12136/150000: episode: 122, duration: 0.602s, episode steps:  83, steps per second: 138, episode reward: -90.174, mean reward: -1.086 [-100.000, 11.412], mean action: 1.578 [0.000, 3.000],  loss: 5.397029, mse: 183.239266, mean_q: 8.823578, mean_eps: 0.927436
  12201/150000: episode: 123, duration: 0.532s, episode steps:  65, steps per second: 122, episode reward: -74.902, mean reward: -1.152 [-100.000,  7.269], mean action: 1.477 [0.000, 3.000],  loss: 7.695859, mse: 186.503004, mean_q: 9.317178, mean_eps: 0.926992
  12296/150000: episode: 124, duration: 0.791s, episode steps:  95, steps per second: 120, episode reward: -185.214, mean reward: -1.950 [-100.000,  9.363], mean action: 1.305 [0.000, 3.000],  loss: 7.650927, mse: 185.473434, mean_q: 9.357388, mean_eps: 0.926512
  12406/150000: episode: 125, duration: 0.864s, episode steps: 110, steps per second: 127, episode reward: -208.251, mean reward: -1.893 [-100.000, 12.691], mean action: 1.518 [0.000, 3.000],  loss: 6.136873, mse: 202.559611, mean_q: 8.834072, mean_eps: 0.925897
  12510/150000: episode: 126, duration: 0.814s, episode steps: 104, steps per second: 128, episode reward: -162.717, mean reward: -1.565 [-100.000, 51.718], mean action: 1.442 [0.000, 3.000],  loss: 6.894475, mse: 203.121217, mean_q: 8.949030, mean_eps: 0.925255
  12581/150000: episode: 127, duration: 0.624s, episode steps:  71, steps per second: 114, episode reward: -83.738, mean reward: -1.179 [-100.000,  5.968], mean action: 1.493 [0.000, 3.000],  loss: 10.217188, mse: 179.050838, mean_q: 9.002747, mean_eps: 0.924730
  12669/150000: episode: 128, duration: 0.685s, episode steps:  88, steps per second: 128, episode reward: -110.120, mean reward: -1.251 [-100.000, 11.735], mean action: 1.466 [0.000, 3.000],  loss: 12.052304, mse: 193.968184, mean_q: 8.872587, mean_eps: 0.924253
  12772/150000: episode: 129, duration: 0.784s, episode steps: 103, steps per second: 131, episode reward: -165.537, mean reward: -1.607 [-100.000, 39.064], mean action: 1.466 [0.000, 3.000],  loss: 9.830972, mse: 190.511733, mean_q: 8.960508, mean_eps: 0.923680
  12869/150000: episode: 130, duration: 0.759s, episode steps:  97, steps per second: 128, episode reward: -301.741, mean reward: -3.111 [-100.000,  4.334], mean action: 1.546 [0.000, 3.000],  loss: 10.113055, mse: 202.836532, mean_q: 8.420674, mean_eps: 0.923080
  12946/150000: episode: 131, duration: 0.568s, episode steps:  77, steps per second: 136, episode reward: -174.686, mean reward: -2.269 [-100.000,  6.089], mean action: 1.429 [0.000, 3.000],  loss: 7.429563, mse: 197.245730, mean_q: 8.712245, mean_eps: 0.922558
  13068/150000: episode: 132, duration: 0.871s, episode steps: 122, steps per second: 140, episode reward: -115.514, mean reward: -0.947 [-100.000, 11.381], mean action: 1.467 [0.000, 3.000],  loss: 6.514998, mse: 214.533229, mean_q: 8.701732, mean_eps: 0.921961
  13159/150000: episode: 133, duration: 0.705s, episode steps:  91, steps per second: 129, episode reward: -134.162, mean reward: -1.474 [-100.000, 10.949], mean action: 1.440 [0.000, 3.000],  loss: 8.445350, mse: 220.001959, mean_q: 9.046035, mean_eps: 0.921322
  13243/150000: episode: 134, duration: 0.677s, episode steps:  84, steps per second: 124, episode reward: -409.607, mean reward: -4.876 [-100.000, 71.510], mean action: 1.750 [0.000, 3.000],  loss: 8.584121, mse: 238.422087, mean_q: 8.331974, mean_eps: 0.920797
  13346/150000: episode: 135, duration: 0.832s, episode steps: 103, steps per second: 124, episode reward: -310.856, mean reward: -3.018 [-100.000, 87.848], mean action: 1.408 [0.000, 3.000],  loss: 9.701720, mse: 227.466323, mean_q: 9.033076, mean_eps: 0.920236
  13460/150000: episode: 136, duration: 1.001s, episode steps: 114, steps per second: 114, episode reward: -133.193, mean reward: -1.168 [-100.000,  5.479], mean action: 1.623 [0.000, 3.000],  loss: 7.426502, mse: 230.953586, mean_q: 9.024823, mean_eps: 0.919585
  13513/150000: episode: 137, duration: 0.417s, episode steps:  53, steps per second: 127, episode reward: -121.024, mean reward: -2.283 [-100.000, 30.402], mean action: 1.604 [0.000, 3.000],  loss: 5.111539, mse: 236.258820, mean_q: 8.463696, mean_eps: 0.919084
  13667/150000: episode: 138, duration: 1.204s, episode steps: 154, steps per second: 128, episode reward: -30.897, mean reward: -0.201 [-100.000, 47.634], mean action: 1.558 [0.000, 3.000],  loss: 9.518376, mse: 252.180614, mean_q: 8.585962, mean_eps: 0.918463
  13751/150000: episode: 139, duration: 0.734s, episode steps:  84, steps per second: 114, episode reward: -112.425, mean reward: -1.338 [-100.000, 16.162], mean action: 1.643 [0.000, 3.000],  loss: 7.279754, mse: 242.857753, mean_q: 8.835468, mean_eps: 0.917749
  13881/150000: episode: 140, duration: 1.052s, episode steps: 130, steps per second: 124, episode reward: -68.938, mean reward: -0.530 [-100.000, 12.236], mean action: 1.531 [0.000, 3.000],  loss: 12.114374, mse: 248.034665, mean_q: 8.685791, mean_eps: 0.917107
  13949/150000: episode: 141, duration: 0.562s, episode steps:  68, steps per second: 121, episode reward: -118.663, mean reward: -1.745 [-100.000,  7.105], mean action: 1.529 [0.000, 3.000],  loss: 11.917328, mse: 242.570415, mean_q: 9.033130, mean_eps: 0.916513
  14046/150000: episode: 142, duration: 0.767s, episode steps:  97, steps per second: 127, episode reward: -243.055, mean reward: -2.506 [-100.000,  0.770], mean action: 1.423 [0.000, 3.000],  loss: 12.422270, mse: 259.642576, mean_q: 8.940599, mean_eps: 0.916018
  14144/150000: episode: 143, duration: 0.859s, episode steps:  98, steps per second: 114, episode reward: -102.371, mean reward: -1.045 [-100.000, 10.811], mean action: 1.592 [0.000, 3.000],  loss: 8.466720, mse: 239.097919, mean_q: 9.477601, mean_eps: 0.915433
  14231/150000: episode: 144, duration: 0.802s, episode steps:  87, steps per second: 109, episode reward: -401.047, mean reward: -4.610 [-100.000, 84.701], mean action: 1.437 [0.000, 3.000],  loss: 3.840779, mse: 257.240161, mean_q: 9.809960, mean_eps: 0.914878
  14327/150000: episode: 145, duration: 0.864s, episode steps:  96, steps per second: 111, episode reward: -92.594, mean reward: -0.965 [-100.000, 20.160], mean action: 1.667 [0.000, 3.000],  loss: 12.423123, mse: 272.399677, mean_q: 9.092834, mean_eps: 0.914329
  14422/150000: episode: 146, duration: 0.797s, episode steps:  95, steps per second: 119, episode reward: -173.689, mean reward: -1.828 [-100.000, 28.982], mean action: 1.547 [0.000, 3.000],  loss: 13.592648, mse: 285.860240, mean_q: 9.213402, mean_eps: 0.913756
  14512/150000: episode: 147, duration: 0.750s, episode steps:  90, steps per second: 120, episode reward: -516.726, mean reward: -5.741 [-100.000, 76.220], mean action: 1.633 [0.000, 3.000],  loss: 11.831273, mse: 288.392783, mean_q: 9.538754, mean_eps: 0.913201
  14621/150000: episode: 148, duration: 0.958s, episode steps: 109, steps per second: 114, episode reward: -98.848, mean reward: -0.907 [-100.000,  8.078], mean action: 1.468 [0.000, 3.000],  loss: 13.107718, mse: 302.054086, mean_q: 9.613601, mean_eps: 0.912604
  14721/150000: episode: 149, duration: 0.957s, episode steps: 100, steps per second: 104, episode reward: -108.339, mean reward: -1.083 [-100.000, 10.341], mean action: 1.580 [0.000, 3.000],  loss: 6.461976, mse: 257.812601, mean_q: 9.609833, mean_eps: 0.911977
  14798/150000: episode: 150, duration: 0.700s, episode steps:  77, steps per second: 110, episode reward: -92.825, mean reward: -1.206 [-100.000,  7.088], mean action: 1.455 [0.000, 3.000],  loss: 10.038099, mse: 277.239281, mean_q: 9.378898, mean_eps: 0.911446
  14858/150000: episode: 151, duration: 0.519s, episode steps:  60, steps per second: 116, episode reward: -102.478, mean reward: -1.708 [-100.000, 19.312], mean action: 1.500 [0.000, 3.000],  loss: 6.260846, mse: 281.626556, mean_q: 9.724263, mean_eps: 0.911035
  14925/150000: episode: 152, duration: 0.540s, episode steps:  67, steps per second: 124, episode reward: -140.710, mean reward: -2.100 [-100.000, 13.534], mean action: 1.582 [0.000, 3.000],  loss: 12.709456, mse: 254.497293, mean_q: 10.036137, mean_eps: 0.910654
  15047/150000: episode: 153, duration: 0.906s, episode steps: 122, steps per second: 135, episode reward: -167.051, mean reward: -1.369 [-100.000,  3.311], mean action: 1.549 [0.000, 3.000],  loss: 8.758087, mse: 277.980284, mean_q: 10.129863, mean_eps: 0.910087
  15109/150000: episode: 154, duration: 0.448s, episode steps:  62, steps per second: 138, episode reward: -117.162, mean reward: -1.890 [-100.000,  7.143], mean action: 1.548 [0.000, 3.000],  loss: 10.283992, mse: 302.140359, mean_q: 10.455278, mean_eps: 0.909535
  15179/150000: episode: 155, duration: 0.503s, episode steps:  70, steps per second: 139, episode reward: -74.786, mean reward: -1.068 [-100.000,  7.198], mean action: 1.386 [0.000, 3.000],  loss: 10.105922, mse: 308.322188, mean_q: 10.516733, mean_eps: 0.909139
  15305/150000: episode: 156, duration: 0.966s, episode steps: 126, steps per second: 130, episode reward: -151.184, mean reward: -1.200 [-100.000,  7.429], mean action: 1.389 [0.000, 3.000],  loss: 11.340443, mse: 314.372285, mean_q: 10.772726, mean_eps: 0.908551
  15395/150000: episode: 157, duration: 0.638s, episode steps:  90, steps per second: 141, episode reward: -69.011, mean reward: -0.767 [-100.000, 23.259], mean action: 1.400 [0.000, 3.000],  loss: 13.486689, mse: 307.664006, mean_q: 10.560634, mean_eps: 0.907903
  15523/150000: episode: 158, duration: 0.929s, episode steps: 128, steps per second: 138, episode reward: -255.745, mean reward: -1.998 [-100.000, 60.471], mean action: 1.562 [0.000, 3.000],  loss: 10.969412, mse: 310.647375, mean_q: 10.340202, mean_eps: 0.907249
  15603/150000: episode: 159, duration: 0.612s, episode steps:  80, steps per second: 131, episode reward: -99.398, mean reward: -1.242 [-100.000,  9.228], mean action: 1.863 [0.000, 3.000],  loss: 16.031131, mse: 326.347637, mean_q: 10.580031, mean_eps: 0.906625
  15694/150000: episode: 160, duration: 0.658s, episode steps:  91, steps per second: 138, episode reward:  3.586, mean reward:  0.039 [-100.000, 99.229], mean action: 1.451 [0.000, 3.000],  loss: 8.697908, mse: 311.386728, mean_q: 10.402439, mean_eps: 0.906112
  15762/150000: episode: 161, duration: 0.487s, episode steps:  68, steps per second: 140, episode reward: -90.622, mean reward: -1.333 [-100.000,  9.011], mean action: 1.500 [0.000, 3.000],  loss: 9.026176, mse: 307.712084, mean_q: 10.669721, mean_eps: 0.905635
  15863/150000: episode: 162, duration: 0.765s, episode steps: 101, steps per second: 132, episode reward: -248.588, mean reward: -2.461 [-100.000,  0.340], mean action: 1.733 [0.000, 3.000],  loss: 7.165917, mse: 305.713766, mean_q: 10.843851, mean_eps: 0.905128
  15939/150000: episode: 163, duration: 0.553s, episode steps:  76, steps per second: 137, episode reward: -116.032, mean reward: -1.527 [-100.000, 11.886], mean action: 1.697 [0.000, 3.000],  loss: 8.691247, mse: 297.318338, mean_q: 10.820839, mean_eps: 0.904597
  16024/150000: episode: 164, duration: 0.610s, episode steps:  85, steps per second: 139, episode reward: -92.195, mean reward: -1.085 [-100.000,  6.860], mean action: 1.647 [0.000, 3.000],  loss: 11.504803, mse: 331.131589, mean_q: 10.619695, mean_eps: 0.904114
  16135/150000: episode: 165, duration: 0.843s, episode steps: 111, steps per second: 132, episode reward: -73.690, mean reward: -0.664 [-100.000, 28.284], mean action: 1.550 [0.000, 3.000],  loss: 6.953585, mse: 356.977322, mean_q: 10.987081, mean_eps: 0.903526
  16233/150000: episode: 166, duration: 0.711s, episode steps:  98, steps per second: 138, episode reward: -196.029, mean reward: -2.000 [-100.000, 28.449], mean action: 1.602 [0.000, 3.000],  loss: 10.619747, mse: 330.711602, mean_q: 11.182756, mean_eps: 0.902899
  16299/150000: episode: 167, duration: 0.479s, episode steps:  66, steps per second: 138, episode reward: -19.616, mean reward: -0.297 [-100.000, 14.455], mean action: 1.439 [0.000, 3.000],  loss: 12.554526, mse: 321.351685, mean_q: 11.667481, mean_eps: 0.902407
  16371/150000: episode: 168, duration: 0.529s, episode steps:  72, steps per second: 136, episode reward: -49.112, mean reward: -0.682 [-100.000, 10.848], mean action: 1.625 [0.000, 3.000],  loss: 13.142697, mse: 311.434015, mean_q: 10.838233, mean_eps: 0.901993
  16457/150000: episode: 169, duration: 0.668s, episode steps:  86, steps per second: 129, episode reward: -156.008, mean reward: -1.814 [-100.000,  8.104], mean action: 1.512 [0.000, 3.000],  loss: 12.041034, mse: 312.175187, mean_q: 11.266319, mean_eps: 0.901519
  16568/150000: episode: 170, duration: 0.812s, episode steps: 111, steps per second: 137, episode reward: -128.674, mean reward: -1.159 [-100.000, 14.899], mean action: 1.541 [0.000, 3.000],  loss: 8.193962, mse: 314.321859, mean_q: 10.839400, mean_eps: 0.900928
