Training for 150000 steps ...
     92/150000: episode: 1, duration: 0.205s, episode steps:  92, steps per second: 448, episode reward: -88.329, mean reward: -0.960 [-100.000, 12.252], mean action: 1.391 [0.000, 3.000],  loss: --, mse: --, mean_q: --, mean_eps: --
   9762/150000: episode: 105, duration: 0.515s, episode steps:  68, steps per second: 132, episode reward: -81.467, mean reward: -1.198 [-100.000, 21.560], mean action: 1.603 [0.000, 3.000],  loss: 20.738769, mse: 272.375845, mean_q: 3.608686, mean_eps: 0.941635
   9860/150000: episode: 106, duration: 0.696s, episode steps:  98, steps per second: 141, episode reward: -56.405, mean reward: -0.576 [-100.000, 21.176], mean action: 1.673 [0.000, 3.000],  loss: 26.039250, mse: 296.653281, mean_q: 3.784831, mean_eps: 0.941137
   9957/150000: episode: 107, duration: 0.715s, episode steps:  97, steps per second: 136, episode reward: -157.724, mean reward: -1.626 [-100.000,  6.862], mean action: 1.619 [0.000, 3.000],  loss: 19.616783, mse: 280.578401, mean_q: 3.555769, mean_eps: 0.940552
  10067/150000: episode: 108, duration: 0.780s, episode steps: 110, steps per second: 141, episode reward: -145.122, mean reward: -1.319 [-100.000, 36.585], mean action: 1.473 [0.000, 3.000],  loss: 20.074987, mse: 293.359422, mean_q: 4.208236, mean_eps: 0.939931
  10140/150000: episode: 109, duration: 0.492s, episode steps:  73, steps per second: 148, episode reward: -97.221, mean reward: -1.332 [-100.000,  8.205], mean action: 1.425 [0.000, 3.000],  loss: 22.200933, mse: 309.777288, mean_q: 4.339916, mean_eps: 0.939382
  10283/150000: episode: 110, duration: 0.945s, episode steps: 143, steps per second: 151, episode reward: -304.935, mean reward: -2.132 [-100.000, 99.352], mean action: 1.615 [0.000, 3.000],  loss: 16.902945, mse: 301.925862, mean_q: 4.540094, mean_eps: 0.938734
  10395/150000: episode: 111, duration: 0.816s, episode steps: 112, steps per second: 137, episode reward: -195.143, mean reward: -1.742 [-100.000, 32.475], mean action: 1.571 [0.000, 3.000],  loss: 17.718711, mse: 304.445038, mean_q: 4.512773, mean_eps: 0.937969
  10515/150000: episode: 112, duration: 0.825s, episode steps: 120, steps per second: 145, episode reward: -258.202, mean reward: -2.152 [-100.000,  0.748], mean action: 1.433 [0.000, 3.000],  loss: 17.377817, mse: 342.103345, mean_q: 4.096195, mean_eps: 0.937273
  10615/150000: episode: 113, duration: 0.687s, episode steps: 100, steps per second: 146, episode reward: -130.217, mean reward: -1.302 [-100.000, 10.890], mean action: 1.420 [0.000, 3.000],  loss: 19.893172, mse: 326.071320, mean_q: 4.189205, mean_eps: 0.936613
  10679/150000: episode: 114, duration: 0.441s, episode steps:  64, steps per second: 145, episode reward: -124.065, mean reward: -1.939 [-100.000, 15.556], mean action: 1.609 [0.000, 3.000],  loss: 23.526168, mse: 331.403705, mean_q: 3.851703, mean_eps: 0.936121
  10793/150000: episode: 115, duration: 0.765s, episode steps: 114, steps per second: 149, episode reward: -110.813, mean reward: -0.972 [-100.000, 12.996], mean action: 1.518 [0.000, 3.000],  loss: 18.330999, mse: 314.650341, mean_q: 3.972996, mean_eps: 0.935587
  10909/150000: episode: 116, duration: 0.777s, episode steps: 116, steps per second: 149, episode reward: -101.258, mean reward: -0.873 [-100.000, 10.374], mean action: 1.466 [0.000, 3.000],  loss: 18.931633, mse: 317.436921, mean_q: 4.542122, mean_eps: 0.934897
  11001/150000: episode: 117, duration: 0.662s, episode steps:  92, steps per second: 139, episode reward: -87.212, mean reward: -0.948 [-100.000, 15.773], mean action: 1.315 [0.000, 3.000],  loss: 17.277934, mse: 311.801883, mean_q: 4.326285, mean_eps: 0.934273
  11100/150000: episode: 118, duration: 0.675s, episode steps:  99, steps per second: 147, episode reward: -167.544, mean reward: -1.692 [-100.000,  8.049], mean action: 1.535 [0.000, 3.000],  loss: 16.233113, mse: 370.849489, mean_q: 5.526432, mean_eps: 0.933700
  11168/150000: episode: 119, duration: 0.471s, episode steps:  68, steps per second: 144, episode reward: -108.749, mean reward: -1.599 [-100.000,  6.159], mean action: 1.382 [0.000, 3.000],  loss: 12.659883, mse: 391.725721, mean_q: 5.482957, mean_eps: 0.933199
  11255/150000: episode: 120, duration: 0.615s, episode steps:  87, steps per second: 141, episode reward: -147.331, mean reward: -1.693 [-100.000,  7.517], mean action: 1.552 [0.000, 3.000],  loss: 19.151061, mse: 396.941154, mean_q: 5.593130, mean_eps: 0.932734
  11346/150000: episode: 121, duration: 0.611s, episode steps:  91, steps per second: 149, episode reward: -252.635, mean reward: -2.776 [-100.000,  4.369], mean action: 1.780 [0.000, 3.000],  loss: 14.276476, mse: 402.997700, mean_q: 5.222844, mean_eps: 0.932200
  11437/150000: episode: 122, duration: 0.622s, episode steps:  91, steps per second: 146, episode reward: -104.709, mean reward: -1.151 [-100.000, 12.957], mean action: 1.560 [0.000, 3.000],  loss: 15.450514, mse: 389.588306, mean_q: 5.926088, mean_eps: 0.931654
  11516/150000: episode: 123, duration: 0.585s, episode steps:  79, steps per second: 135, episode reward: -139.363, mean reward: -1.764 [-100.000,  5.675], mean action: 1.468 [0.000, 3.000],  loss: 16.472576, mse: 385.451815, mean_q: 5.142154, mean_eps: 0.931144
  11645/150000: episode: 124, duration: 0.904s, episode steps: 129, steps per second: 143, episode reward: -165.792, mean reward: -1.285 [-100.000,  7.695], mean action: 1.512 [0.000, 3.000],  loss: 14.147242, mse: 374.489635, mean_q: 5.498738, mean_eps: 0.930520
  11743/150000: episode: 125, duration: 0.639s, episode steps:  98, steps per second: 153, episode reward: -212.536, mean reward: -2.169 [-100.000, 32.517], mean action: 1.439 [0.000, 3.000],  loss: 17.659412, mse: 413.646899, mean_q: 5.121693, mean_eps: 0.929839
  11863/150000: episode: 126, duration: 0.826s, episode steps: 120, steps per second: 145, episode reward: -153.695, mean reward: -1.281 [-100.000,  9.641], mean action: 1.508 [0.000, 3.000],  loss: 10.436478, mse: 363.607001, mean_q: 5.641487, mean_eps: 0.929185
  11976/150000: episode: 127, duration: 0.779s, episode steps: 113, steps per second: 145, episode reward: -144.223, mean reward: -1.276 [-100.000, 16.765], mean action: 1.522 [0.000, 3.000],  loss: 13.456356, mse: 364.062604, mean_q: 5.642149, mean_eps: 0.928486
  12088/150000: episode: 128, duration: 0.743s, episode steps: 112, steps per second: 151, episode reward: -81.622, mean reward: -0.729 [-100.000, 16.897], mean action: 1.661 [0.000, 3.000],  loss: 13.080097, mse: 380.340492, mean_q: 5.868473, mean_eps: 0.927811
  12161/150000: episode: 129, duration: 0.506s, episode steps:  73, steps per second: 144, episode reward: -167.695, mean reward: -2.297 [-100.000, 11.314], mean action: 1.342 [0.000, 3.000],  loss: 21.910797, mse: 399.642315, mean_q: 5.517090, mean_eps: 0.927256
  12247/150000: episode: 130, duration: 0.621s, episode steps:  86, steps per second: 138, episode reward: -48.640, mean reward: -0.566 [-100.000, 19.336], mean action: 1.593 [0.000, 3.000],  loss: 15.324248, mse: 405.184306, mean_q: 6.065233, mean_eps: 0.926779
  12354/150000: episode: 131, duration: 0.706s, episode steps: 107, steps per second: 152, episode reward: -63.323, mean reward: -0.592 [-100.000,  9.697], mean action: 1.664 [0.000, 3.000],  loss: 13.512197, mse: 433.615410, mean_q: 5.737738, mean_eps: 0.926200
  12448/150000: episode: 132, duration: 0.617s, episode steps:  94, steps per second: 152, episode reward: -113.580, mean reward: -1.208 [-100.000,  7.702], mean action: 1.383 [0.000, 3.000],  loss: 17.041708, mse: 407.643086, mean_q: 5.734941, mean_eps: 0.925597
  12541/150000: episode: 133, duration: 0.673s, episode steps:  93, steps per second: 138, episode reward: -83.604, mean reward: -0.899 [-100.000,  9.167], mean action: 1.484 [0.000, 3.000],  loss: 16.146812, mse: 423.231890, mean_q: 5.801531, mean_eps: 0.925036
  12618/150000: episode: 134, duration: 0.512s, episode steps:  77, steps per second: 150, episode reward: -192.550, mean reward: -2.501 [-100.000,  6.448], mean action: 1.416 [0.000, 3.000],  loss: 12.884953, mse: 405.327298, mean_q: 6.072861, mean_eps: 0.924526
  12731/150000: episode: 135, duration: 0.763s, episode steps: 113, steps per second: 148, episode reward: -94.172, mean reward: -0.833 [-100.000, 13.597], mean action: 1.407 [0.000, 3.000],  loss: 12.426404, mse: 402.232025, mean_q: 5.793675, mean_eps: 0.923956
  12828/150000: episode: 136, duration: 0.687s, episode steps:  97, steps per second: 141, episode reward: -409.906, mean reward: -4.226 [-100.000, 87.027], mean action: 1.330 [0.000, 3.000],  loss: 15.904320, mse: 446.723008, mean_q: 5.210096, mean_eps: 0.923326
  12922/150000: episode: 137, duration: 1.014s, episode steps:  94, steps per second:  93, episode reward: -168.005, mean reward: -1.787 [-100.000,  8.809], mean action: 1.638 [0.000, 3.000],  loss: 17.583183, mse: 412.638692, mean_q: 5.717750, mean_eps: 0.922753
  12992/150000: episode: 138, duration: 0.469s, episode steps:  70, steps per second: 149, episode reward: -50.706, mean reward: -0.724 [-100.000, 12.363], mean action: 1.443 [0.000, 3.000],  loss: 12.998151, mse: 423.892140, mean_q: 6.063910, mean_eps: 0.922261
  13106/150000: episode: 139, duration: 0.794s, episode steps: 114, steps per second: 144, episode reward: -253.849, mean reward: -2.227 [-100.000, 48.502], mean action: 1.684 [0.000, 3.000],  loss: 14.322624, mse: 470.088227, mean_q: 6.355291, mean_eps: 0.921709
  13213/150000: episode: 140, duration: 0.739s, episode steps: 107, steps per second: 145, episode reward: -76.966, mean reward: -0.719 [-100.000, 11.326], mean action: 1.626 [0.000, 3.000],  loss: 13.830232, mse: 502.853723, mean_q: 5.717628, mean_eps: 0.921046
  13323/150000: episode: 141, duration: 0.716s, episode steps: 110, steps per second: 154, episode reward: -150.278, mean reward: -1.366 [-100.000, 21.580], mean action: 1.555 [0.000, 3.000],  loss: 16.536614, mse: 486.902237, mean_q: 6.020611, mean_eps: 0.920395
  13437/150000: episode: 142, duration: 0.823s, episode steps: 114, steps per second: 139, episode reward: -137.897, mean reward: -1.210 [-100.000,  7.561], mean action: 1.412 [0.000, 3.000],  loss: 13.260277, mse: 536.426715, mean_q: 5.170368, mean_eps: 0.919723
  13536/150000: episode: 143, duration: 0.675s, episode steps:  99, steps per second: 147, episode reward: -418.565, mean reward: -4.228 [-100.000,  0.043], mean action: 1.333 [0.000, 3.000],  loss: 10.580603, mse: 499.909450, mean_q: 5.749354, mean_eps: 0.919084
  13644/150000: episode: 144, duration: 0.724s, episode steps: 108, steps per second: 149, episode reward: -347.097, mean reward: -3.214 [-100.000, 90.021], mean action: 1.306 [0.000, 3.000],  loss: 14.952692, mse: 517.633285, mean_q: 5.440389, mean_eps: 0.918463
  13736/150000: episode: 145, duration: 0.647s, episode steps:  92, steps per second: 142, episode reward: -198.499, mean reward: -2.158 [-100.000,  7.316], mean action: 1.652 [0.000, 3.000],  loss: 14.782469, mse: 535.108292, mean_q: 5.561242, mean_eps: 0.917863
  13860/150000: episode: 146, duration: 0.852s, episode steps: 124, steps per second: 145, episode reward: -116.537, mean reward: -0.940 [-100.000, 12.849], mean action: 1.613 [0.000, 3.000],  loss: 15.541236, mse: 492.559922, mean_q: 5.499123, mean_eps: 0.917215
  13958/150000: episode: 147, duration: 0.644s, episode steps:  98, steps per second: 152, episode reward: -176.776, mean reward: -1.804 [-100.000,  8.863], mean action: 1.602 [0.000, 3.000],  loss: 19.768177, mse: 502.590888, mean_q: 5.484000, mean_eps: 0.916549
  14065/150000: episode: 148, duration: 0.750s, episode steps: 107, steps per second: 143, episode reward: -208.289, mean reward: -1.947 [-100.000,  1.361], mean action: 1.533 [0.000, 3.000],  loss: 13.464445, mse: 529.241903, mean_q: 5.535381, mean_eps: 0.915934
  14162/150000: episode: 149, duration: 0.700s, episode steps:  97, steps per second: 138, episode reward: -100.488, mean reward: -1.036 [-100.000,  8.451], mean action: 1.402 [0.000, 3.000],  loss: 15.239924, mse: 555.270280, mean_q: 5.222778, mean_eps: 0.915322
  14233/150000: episode: 150, duration: 0.479s, episode steps:  71, steps per second: 148, episode reward: -249.054, mean reward: -3.508 [-100.000, 112.603], mean action: 1.437 [0.000, 3.000],  loss: 14.470986, mse: 545.069487, mean_q: 6.036562, mean_eps: 0.914818
  14355/150000: episode: 151, duration: 0.826s, episode steps: 122, steps per second: 148, episode reward: -70.280, mean reward: -0.576 [-100.000, 11.030], mean action: 1.631 [0.000, 3.000],  loss: 16.792640, mse: 540.353827, mean_q: 6.023287, mean_eps: 0.914239
  14459/150000: episode: 152, duration: 0.720s, episode steps: 104, steps per second: 145, episode reward: -120.500, mean reward: -1.159 [-100.000,  7.008], mean action: 1.423 [0.000, 3.000],  loss: 12.468896, mse: 515.898148, mean_q: 5.867092, mean_eps: 0.913561
  14544/150000: episode: 153, duration: 0.586s, episode steps:  85, steps per second: 145, episode reward: -155.106, mean reward: -1.825 [-100.000,  5.812], mean action: 1.553 [0.000, 3.000],  loss: 15.875183, mse: 515.050366, mean_q: 6.101051, mean_eps: 0.912994
  14630/150000: episode: 154, duration: 0.571s, episode steps:  86, steps per second: 151, episode reward: -139.982, mean reward: -1.628 [-100.000, 41.979], mean action: 1.302 [0.000, 3.000],  loss: 15.982764, mse: 528.753584, mean_q: 6.340317, mean_eps: 0.912481
  14712/150000: episode: 155, duration: 0.710s, episode steps:  82, steps per second: 116, episode reward: -96.445, mean reward: -1.176 [-100.000, 11.542], mean action: 1.451 [0.000, 3.000],  loss: 13.257791, mse: 534.109197, mean_q: 5.573208, mean_eps: 0.911977
  14821/150000: episode: 156, duration: 0.793s, episode steps: 109, steps per second: 138, episode reward: -4.877, mean reward: -0.045 [-100.000, 102.854], mean action: 1.642 [0.000, 3.000],  loss: 15.508948, mse: 589.098186, mean_q: 5.131579, mean_eps: 0.911404
  14918/150000: episode: 157, duration: 0.652s, episode steps:  97, steps per second: 149, episode reward: -163.629, mean reward: -1.687 [-100.000, 12.609], mean action: 1.320 [0.000, 3.000],  loss: 14.395208, mse: 559.545268, mean_q: 5.520643, mean_eps: 0.910786
  15004/150000: episode: 158, duration: 0.618s, episode steps:  86, steps per second: 139, episode reward: -150.404, mean reward: -1.749 [-100.000, 15.363], mean action: 1.640 [0.000, 3.000],  loss: 12.148024, mse: 519.930388, mean_q: 5.877639, mean_eps: 0.910237
  15129/150000: episode: 159, duration: 0.840s, episode steps: 125, steps per second: 149, episode reward: -159.214, mean reward: -1.274 [-100.000, 27.928], mean action: 1.624 [0.000, 3.000],  loss: 15.316884, mse: 553.301264, mean_q: 6.313859, mean_eps: 0.909604
  15195/150000: episode: 160, duration: 0.440s, episode steps:  66, steps per second: 150, episode reward: -71.415, mean reward: -1.082 [-100.000,  8.664], mean action: 1.515 [0.000, 3.000],  loss: 13.882995, mse: 568.164075, mean_q: 6.773457, mean_eps: 0.909031
  15287/150000: episode: 161, duration: 0.650s, episode steps:  92, steps per second: 142, episode reward: -222.779, mean reward: -2.422 [-100.000,  7.653], mean action: 1.522 [0.000, 3.000],  loss: 11.858108, mse: 585.966521, mean_q: 6.430930, mean_eps: 0.908557
  15402/150000: episode: 162, duration: 0.787s, episode steps: 115, steps per second: 146, episode reward: -123.508, mean reward: -1.074 [-100.000, 11.183], mean action: 1.409 [0.000, 3.000],  loss: 17.108598, mse: 566.974026, mean_q: 6.683756, mean_eps: 0.907936
  15511/150000: episode: 163, duration: 0.733s, episode steps: 109, steps per second: 149, episode reward: -225.039, mean reward: -2.065 [-100.000,  7.023], mean action: 1.679 [0.000, 3.000],  loss: 18.538166, mse: 559.020492, mean_q: 6.406158, mean_eps: 0.907264
  15583/150000: episode: 164, duration: 0.504s, episode steps:  72, steps per second: 143, episode reward: -114.317, mean reward: -1.588 [-100.000, 27.109], mean action: 1.486 [0.000, 3.000],  loss: 18.390832, mse: 569.344897, mean_q: 6.437498, mean_eps: 0.906721
  15686/150000: episode: 165, duration: 0.715s, episode steps: 103, steps per second: 144, episode reward: -332.297, mean reward: -3.226 [-100.000,  1.492], mean action: 1.476 [0.000, 3.000],  loss: 13.449945, mse: 543.877710, mean_q: 6.574767, mean_eps: 0.906196
  15844/150000: episode: 166, duration: 1.078s, episode steps: 158, steps per second: 147, episode reward: 16.250, mean reward:  0.103 [-100.000, 105.892], mean action: 1.601 [0.000, 3.000],  loss: 16.958177, mse: 553.997802, mean_q: 6.192156, mean_eps: 0.905413
  15919/150000: episode: 167, duration: 0.537s, episode steps:  75, steps per second: 140, episode reward: -65.019, mean reward: -0.867 [-100.000, 10.193], mean action: 1.680 [0.000, 3.000],  loss: 12.888559, mse: 539.248288, mean_q: 6.286027, mean_eps: 0.904714
  16012/150000: episode: 168, duration: 0.631s, episode steps:  93, steps per second: 147, episode reward: -129.675, mean reward: -1.394 [-100.000, 20.853], mean action: 1.452 [0.000, 3.000],  loss: 14.071327, mse: 567.968449, mean_q: 6.459847, mean_eps: 0.904210
  16126/150000: episode: 169, duration: 0.761s, episode steps: 114, steps per second: 150, episode reward: -111.786, mean reward: -0.981 [-100.000,  6.313], mean action: 1.526 [0.000, 3.000],  loss: 16.544713, mse: 635.320028, mean_q: 6.944573, mean_eps: 0.903589
