Training for 150000 steps ...
     57/150000: episode: 1, duration: 0.285s, episode steps:  57, steps per second: 200, episode reward: -90.955, mean reward: -1.596 [-100.000,  6.351], mean action: 1.421 [0.000, 3.000],  loss: --, mse: --, mean_q: --, mean_eps: --
   9368/150000: episode: 105, duration: 0.992s, episode steps: 114, steps per second: 115, episode reward: -128.383, mean reward: -1.126 [-100.000, 10.729], mean action: 1.693 [0.000, 3.000],  loss: 12.591282, mse: 455.150272, mean_q: 0.721188, mean_eps: 0.944137
   9493/150000: episode: 106, duration: 0.820s, episode steps: 125, steps per second: 152, episode reward: -89.374, mean reward: -0.715 [-100.000, 13.051], mean action: 1.560 [0.000, 3.000],  loss: 17.441612, mse: 476.720864, mean_q: 0.623022, mean_eps: 0.943420
   9583/150000: episode: 107, duration: 0.583s, episode steps:  90, steps per second: 154, episode reward: -182.316, mean reward: -2.026 [-100.000,  7.488], mean action: 1.556 [0.000, 3.000],  loss: 18.615745, mse: 490.792360, mean_q: 0.790345, mean_eps: 0.942775
   9662/150000: episode: 108, duration: 0.539s, episode steps:  79, steps per second: 147, episode reward: -101.763, mean reward: -1.288 [-100.000, 21.991], mean action: 1.684 [0.000, 3.000],  loss: 18.146584, mse: 460.123487, mean_q: 0.742544, mean_eps: 0.942268
   9765/150000: episode: 109, duration: 0.819s, episode steps: 103, steps per second: 126, episode reward: -106.689, mean reward: -1.036 [-100.000,  6.039], mean action: 1.612 [0.000, 3.000],  loss: 13.074638, mse: 443.425608, mean_q: 1.002596, mean_eps: 0.941722
   9871/150000: episode: 110, duration: 0.829s, episode steps: 106, steps per second: 128, episode reward: -152.293, mean reward: -1.437 [-100.000, 11.562], mean action: 1.642 [0.000, 3.000],  loss: 13.545735, mse: 469.433108, mean_q: 0.926935, mean_eps: 0.941095
   9986/150000: episode: 111, duration: 0.892s, episode steps: 115, steps per second: 129, episode reward: -84.088, mean reward: -0.731 [-100.000,  7.248], mean action: 1.487 [0.000, 3.000],  loss: 17.838527, mse: 483.352796, mean_q: 0.560532, mean_eps: 0.940432
  10107/150000: episode: 112, duration: 0.838s, episode steps: 121, steps per second: 144, episode reward: -109.296, mean reward: -0.903 [-100.000,  6.316], mean action: 1.628 [0.000, 3.000],  loss: 11.798894, mse: 492.150985, mean_q: 1.127433, mean_eps: 0.939724
  10231/150000: episode: 113, duration: 0.919s, episode steps: 124, steps per second: 135, episode reward: -271.022, mean reward: -2.186 [-100.000,  8.794], mean action: 1.371 [0.000, 3.000],  loss: 13.413681, mse: 484.669811, mean_q: 1.669885, mean_eps: 0.938989
  10304/150000: episode: 114, duration: 0.494s, episode steps:  73, steps per second: 148, episode reward: -72.141, mean reward: -0.988 [-100.000,  6.776], mean action: 1.466 [0.000, 3.000],  loss: 22.917535, mse: 528.926245, mean_q: 0.904719, mean_eps: 0.938398
  10449/150000: episode: 115, duration: 1.024s, episode steps: 145, steps per second: 142, episode reward: -64.607, mean reward: -0.446 [-100.000, 67.192], mean action: 1.697 [0.000, 3.000],  loss: 12.432976, mse: 498.615275, mean_q: 1.366284, mean_eps: 0.937744
  10559/150000: episode: 116, duration: 0.724s, episode steps: 110, steps per second: 152, episode reward: -88.080, mean reward: -0.801 [-100.000, 20.042], mean action: 1.455 [0.000, 3.000],  loss: 11.840876, mse: 537.455376, mean_q: 1.073206, mean_eps: 0.936979
  10678/150000: episode: 117, duration: 0.790s, episode steps: 119, steps per second: 151, episode reward: -80.097, mean reward: -0.673 [-100.000, 18.377], mean action: 1.571 [0.000, 3.000],  loss: 17.284363, mse: 500.726749, mean_q: 1.271029, mean_eps: 0.936292
  10757/150000: episode: 118, duration: 0.510s, episode steps:  79, steps per second: 155, episode reward: -87.679, mean reward: -1.110 [-100.000,  7.122], mean action: 1.582 [0.000, 3.000],  loss: 14.257646, mse: 513.079477, mean_q: 1.280670, mean_eps: 0.935698
  10856/150000: episode: 119, duration: 0.637s, episode steps:  99, steps per second: 155, episode reward: -171.010, mean reward: -1.727 [-100.000,  8.077], mean action: 1.576 [0.000, 3.000],  loss: 17.484822, mse: 499.848852, mean_q: 1.700064, mean_eps: 0.935164
  10961/150000: episode: 120, duration: 0.728s, episode steps: 105, steps per second: 144, episode reward: -234.898, mean reward: -2.237 [-100.000,  1.043], mean action: 1.467 [0.000, 3.000],  loss: 15.919992, mse: 507.948009, mean_q: 1.480822, mean_eps: 0.934552
  11068/150000: episode: 121, duration: 0.715s, episode steps: 107, steps per second: 150, episode reward: -160.925, mean reward: -1.504 [-100.000, 15.443], mean action: 1.430 [0.000, 3.000],  loss: 12.740488, mse: 573.788525, mean_q: 0.929146, mean_eps: 0.933916
  11210/150000: episode: 122, duration: 0.919s, episode steps: 142, steps per second: 154, episode reward: -202.066, mean reward: -1.423 [-100.000, 27.758], mean action: 1.359 [0.000, 3.000],  loss: 15.896365, mse: 556.899640, mean_q: 1.758854, mean_eps: 0.933169
  11277/150000: episode: 123, duration: 0.449s, episode steps:  67, steps per second: 149, episode reward: -92.834, mean reward: -1.386 [-100.000,  6.836], mean action: 1.507 [0.000, 3.000],  loss: 15.738844, mse: 540.225079, mean_q: 1.936780, mean_eps: 0.932542
  11424/150000: episode: 124, duration: 0.911s, episode steps: 147, steps per second: 161, episode reward: -81.289, mean reward: -0.553 [-100.000,  9.101], mean action: 1.510 [0.000, 3.000],  loss: 12.682658, mse: 557.669492, mean_q: 1.805540, mean_eps: 0.931900
  11532/150000: episode: 125, duration: 0.712s, episode steps: 108, steps per second: 152, episode reward: -349.567, mean reward: -3.237 [-100.000, 13.494], mean action: 1.574 [0.000, 3.000],  loss: 11.776726, mse: 578.260607, mean_q: 1.615055, mean_eps: 0.931135
  11675/150000: episode: 126, duration: 0.951s, episode steps: 143, steps per second: 150, episode reward:  7.157, mean reward:  0.050 [-100.000, 76.651], mean action: 1.573 [0.000, 3.000],  loss: 14.890106, mse: 591.731532, mean_q: 1.429363, mean_eps: 0.930382
  11772/150000: episode: 127, duration: 0.704s, episode steps:  97, steps per second: 138, episode reward: -371.073, mean reward: -3.825 [-100.000, 103.310], mean action: 1.557 [0.000, 3.000],  loss: 17.591473, mse: 590.176905, mean_q: 1.206916, mean_eps: 0.929662
  11877/150000: episode: 128, duration: 0.768s, episode steps: 105, steps per second: 137, episode reward: -102.957, mean reward: -0.981 [-100.000,  9.890], mean action: 1.533 [0.000, 3.000],  loss: 14.916212, mse: 588.582457, mean_q: 1.354800, mean_eps: 0.929056
  11989/150000: episode: 129, duration: 1.134s, episode steps: 112, steps per second:  99, episode reward:  8.008, mean reward:  0.071 [-100.000, 102.185], mean action: 1.482 [0.000, 3.000],  loss: 26.984695, mse: 561.028912, mean_q: 2.052731, mean_eps: 0.928405
  12081/150000: episode: 130, duration: 1.701s, episode steps:  92, steps per second:  54, episode reward: -246.869, mean reward: -2.683 [-100.000,  0.988], mean action: 1.652 [0.000, 3.000],  loss: 21.078594, mse: 585.432436, mean_q: 2.209344, mean_eps: 0.927793
  12174/150000: episode: 131, duration: 1.358s, episode steps:  93, steps per second:  69, episode reward: -206.086, mean reward: -2.216 [-100.000, 20.926], mean action: 1.634 [0.000, 3.000],  loss: 19.556700, mse: 664.285401, mean_q: 1.239164, mean_eps: 0.927238
  12231/150000: episode: 132, duration: 0.818s, episode steps:  57, steps per second:  70, episode reward: -149.599, mean reward: -2.625 [-100.000,  7.593], mean action: 1.579 [0.000, 3.000],  loss: 17.577567, mse: 632.349055, mean_q: 2.066681, mean_eps: 0.926788
  12341/150000: episode: 133, duration: 1.300s, episode steps: 110, steps per second:  85, episode reward: -124.718, mean reward: -1.134 [-100.000, 13.141], mean action: 1.482 [0.000, 3.000],  loss: 18.261908, mse: 659.957929, mean_q: 1.481654, mean_eps: 0.926287
  12469/150000: episode: 134, duration: 1.262s, episode steps: 128, steps per second: 101, episode reward: -159.230, mean reward: -1.244 [-100.000,  4.300], mean action: 1.453 [0.000, 3.000],  loss: 21.822082, mse: 668.501083, mean_q: 1.562817, mean_eps: 0.925573
  12566/150000: episode: 135, duration: 0.843s, episode steps:  97, steps per second: 115, episode reward: -126.135, mean reward: -1.300 [-100.000, 13.286], mean action: 1.660 [0.000, 3.000],  loss: 14.926946, mse: 614.447414, mean_q: 1.982913, mean_eps: 0.924898
  12672/150000: episode: 136, duration: 0.964s, episode steps: 106, steps per second: 110, episode reward: -125.260, mean reward: -1.182 [-100.000, 10.682], mean action: 1.481 [0.000, 3.000],  loss: 12.534633, mse: 660.615426, mean_q: 1.930622, mean_eps: 0.924289
  12739/150000: episode: 137, duration: 0.641s, episode steps:  67, steps per second: 105, episode reward: -135.123, mean reward: -2.017 [-100.000, 16.032], mean action: 1.627 [0.000, 3.000],  loss: 22.952142, mse: 664.268213, mean_q: 2.314221, mean_eps: 0.923770
  12838/150000: episode: 138, duration: 1.017s, episode steps:  99, steps per second:  97, episode reward: -75.086, mean reward: -0.758 [-100.000, 11.082], mean action: 1.667 [0.000, 3.000],  loss: 21.345372, mse: 645.473810, mean_q: 1.908492, mean_eps: 0.923272
  12943/150000: episode: 139, duration: 1.018s, episode steps: 105, steps per second: 103, episode reward: -265.667, mean reward: -2.530 [-100.000,  2.842], mean action: 1.295 [0.000, 3.000],  loss: 17.382269, mse: 652.895492, mean_q: 2.034622, mean_eps: 0.922660
  13020/150000: episode: 140, duration: 0.809s, episode steps:  77, steps per second:  95, episode reward: -117.625, mean reward: -1.528 [-100.000,  7.984], mean action: 1.481 [0.000, 3.000],  loss: 13.907155, mse: 690.371560, mean_q: 1.565992, mean_eps: 0.922114
  13132/150000: episode: 141, duration: 0.906s, episode steps: 112, steps per second: 124, episode reward: -101.635, mean reward: -0.907 [-100.000,  8.207], mean action: 1.580 [0.000, 3.000],  loss: 19.985313, mse: 730.212768, mean_q: 1.868382, mean_eps: 0.921547
  13222/150000: episode: 142, duration: 0.662s, episode steps:  90, steps per second: 136, episode reward: -140.150, mean reward: -1.557 [-100.000, 16.607], mean action: 1.356 [0.000, 3.000],  loss: 20.535217, mse: 748.217688, mean_q: 1.028643, mean_eps: 0.920941
  13319/150000: episode: 143, duration: 0.706s, episode steps:  97, steps per second: 137, episode reward: -48.254, mean reward: -0.497 [-100.000, 49.085], mean action: 1.515 [0.000, 3.000],  loss: 17.669493, mse: 718.358856, mean_q: 2.159428, mean_eps: 0.920380
  13374/150000: episode: 144, duration: 0.454s, episode steps:  55, steps per second: 121, episode reward: -101.119, mean reward: -1.839 [-100.000, 35.863], mean action: 1.655 [0.000, 3.000],  loss: 17.424872, mse: 749.651863, mean_q: 1.527007, mean_eps: 0.919924
  13504/150000: episode: 145, duration: 0.919s, episode steps: 130, steps per second: 141, episode reward: -127.616, mean reward: -0.982 [-100.000, 21.646], mean action: 1.492 [0.000, 3.000],  loss: 20.997348, mse: 693.109520, mean_q: 2.575658, mean_eps: 0.919369
  13623/150000: episode: 146, duration: 1.042s, episode steps: 119, steps per second: 114, episode reward: -131.077, mean reward: -1.101 [-100.000, 11.169], mean action: 1.370 [0.000, 3.000],  loss: 17.749031, mse: 713.665972, mean_q: 2.511800, mean_eps: 0.918622
  13744/150000: episode: 147, duration: 0.892s, episode steps: 121, steps per second: 136, episode reward: -109.663, mean reward: -0.906 [-100.000,  6.852], mean action: 1.479 [0.000, 3.000],  loss: 18.132388, mse: 727.410192, mean_q: 1.953748, mean_eps: 0.917902
  13885/150000: episode: 148, duration: 1.064s, episode steps: 141, steps per second: 132, episode reward: -50.424, mean reward: -0.358 [-100.000, 12.657], mean action: 1.468 [0.000, 3.000],  loss: 17.055094, mse: 708.658652, mean_q: 2.141390, mean_eps: 0.917116
  13979/150000: episode: 149, duration: 0.729s, episode steps:  94, steps per second: 129, episode reward: -104.946, mean reward: -1.116 [-100.000, 12.273], mean action: 1.457 [0.000, 3.000],  loss: 16.084711, mse: 713.742550, mean_q: 2.110229, mean_eps: 0.916411
  14979/150000: episode: 150, duration: 10.440s, episode steps: 1000, steps per second:  96, episode reward: 47.252, mean reward:  0.047 [-25.507, 125.331], mean action: 1.523 [0.000, 3.000],  loss: 20.674680, mse: 782.760514, mean_q: 1.818536, mean_eps: 0.913129
  15070/150000: episode: 151, duration: 0.893s, episode steps:  91, steps per second: 102, episode reward: -96.290, mean reward: -1.058 [-100.000, 20.002], mean action: 1.637 [0.000, 3.000],  loss: 21.333582, mse: 820.145255, mean_q: 1.079017, mean_eps: 0.909856
  15149/150000: episode: 152, duration: 0.789s, episode steps:  79, steps per second: 100, episode reward: -191.317, mean reward: -2.422 [-100.000,  7.078], mean action: 1.354 [0.000, 3.000],  loss: 19.725228, mse: 821.857875, mean_q: 1.587027, mean_eps: 0.909346
  15260/150000: episode: 153, duration: 1.028s, episode steps: 111, steps per second: 108, episode reward: -172.603, mean reward: -1.555 [-100.000, 36.094], mean action: 1.423 [0.000, 3.000],  loss: 22.508638, mse: 853.900183, mean_q: 1.875358, mean_eps: 0.908776
  15326/150000: episode: 154, duration: 0.575s, episode steps:  66, steps per second: 115, episode reward: -60.609, mean reward: -0.918 [-100.000,  7.329], mean action: 1.606 [0.000, 3.000],  loss: 19.052603, mse: 778.460697, mean_q: 2.022854, mean_eps: 0.908245
  15444/150000: episode: 155, duration: 1.282s, episode steps: 118, steps per second:  92, episode reward: -119.641, mean reward: -1.014 [-100.000, 16.289], mean action: 1.347 [0.000, 3.000],  loss: 23.706458, mse: 845.709896, mean_q: 1.380599, mean_eps: 0.907693
  15543/150000: episode: 156, duration: 1.030s, episode steps:  99, steps per second:  96, episode reward: -120.679, mean reward: -1.219 [-100.000,  4.990], mean action: 1.657 [0.000, 3.000],  loss: 23.496090, mse: 827.142754, mean_q: 1.652848, mean_eps: 0.907042
  15653/150000: episode: 157, duration: 1.218s, episode steps: 110, steps per second:  90, episode reward: -78.214, mean reward: -0.711 [-100.000,  9.265], mean action: 1.655 [0.000, 3.000],  loss: 19.333350, mse: 816.215743, mean_q: 1.920228, mean_eps: 0.906415
  15749/150000: episode: 158, duration: 1.031s, episode steps:  96, steps per second:  93, episode reward: -53.384, mean reward: -0.556 [-100.000, 18.021], mean action: 1.604 [0.000, 3.000],  loss: 22.694639, mse: 809.347008, mean_q: 2.175082, mean_eps: 0.905797
  15902/150000: episode: 159, duration: 1.426s, episode steps: 153, steps per second: 107, episode reward: -60.236, mean reward: -0.394 [-100.000,  7.741], mean action: 1.523 [0.000, 3.000],  loss: 25.929647, mse: 800.727175, mean_q: 2.344296, mean_eps: 0.905050
  15992/150000: episode: 160, duration: 0.906s, episode steps:  90, steps per second:  99, episode reward: -144.177, mean reward: -1.602 [-100.000,  8.956], mean action: 1.589 [0.000, 3.000],  loss: 16.383004, mse: 801.683378, mean_q: 2.920669, mean_eps: 0.904321
  16085/150000: episode: 161, duration: 0.932s, episode steps:  93, steps per second: 100, episode reward: -212.289, mean reward: -2.283 [-100.000, 31.644], mean action: 1.505 [0.000, 3.000],  loss: 21.144757, mse: 805.054080, mean_q: 3.009211, mean_eps: 0.903772
  16149/150000: episode: 162, duration: 0.720s, episode steps:  64, steps per second:  89, episode reward: -63.857, mean reward: -0.998 [-100.000, 23.488], mean action: 1.375 [0.000, 3.000],  loss: 31.616562, mse: 788.627321, mean_q: 3.471753, mean_eps: 0.903301
  16246/150000: episode: 163, duration: 0.913s, episode steps:  97, steps per second: 106, episode reward: -283.207, mean reward: -2.920 [-100.000, 96.370], mean action: 1.536 [0.000, 3.000],  loss: 17.516957, mse: 806.152017, mean_q: 3.731345, mean_eps: 0.902818
  16320/150000: episode: 164, duration: 0.736s, episode steps:  74, steps per second: 101, episode reward: -131.242, mean reward: -1.774 [-100.000,  6.796], mean action: 1.432 [0.000, 3.000],  loss: 25.330912, mse: 828.012829, mean_q: 3.464697, mean_eps: 0.902305
  16390/150000: episode: 165, duration: 0.676s, episode steps:  70, steps per second: 103, episode reward: -67.732, mean reward: -0.968 [-100.000, 16.279], mean action: 1.514 [0.000, 3.000],  loss: 22.879445, mse: 843.099430, mean_q: 3.175888, mean_eps: 0.901873
  16456/150000: episode: 166, duration: 0.645s, episode steps:  66, steps per second: 102, episode reward: -70.405, mean reward: -1.067 [-100.000,  9.389], mean action: 1.576 [0.000, 3.000],  loss: 12.376279, mse: 840.885058, mean_q: 2.322233, mean_eps: 0.901465
  16533/150000: episode: 167, duration: 0.834s, episode steps:  77, steps per second:  92, episode reward: -174.590, mean reward: -2.267 [-100.000, 17.689], mean action: 1.675 [0.000, 3.000],  loss: 15.469856, mse: 829.594086, mean_q: 3.348944, mean_eps: 0.901036
  16606/150000: episode: 168, duration: 0.627s, episode steps:  73, steps per second: 116, episode reward: -126.951, mean reward: -1.739 [-100.000, 25.289], mean action: 1.781 [0.000, 3.000],  loss: 15.539924, mse: 861.348665, mean_q: 2.976447, mean_eps: 0.900586
  16678/150000: episode: 169, duration: 0.689s, episode steps:  72, steps per second: 105, episode reward: -75.224, mean reward: -1.045 [-100.000, 19.259], mean action: 1.583 [0.000, 3.000],  loss: 14.447450, mse: 822.689223, mean_q: 3.353644, mean_eps: 0.900151
